,Entity,Year,Coal Consumption - EJ,Gas Consumption - EJ,Geo Biomass Other - TWh,Hydro Generation - TWh,Nuclear Generation - TWh,Solar Generation - TWh,Wind Generation -TWh,Oil Consumption - EJ
1781,Hungary,2016,0.09,0.34,2.07,0.26,16.05,0.24,0.68,0.32
1782,Hungary,2017,0.09,0.36,2.15,0.22,16.10,0.35,0.76,0.34
1783,Hungary,2018,0.09,0.35,2.29,0.22,15.73,0.62,0.61,0.37
1784,Hungary,2019,0.08,0.35,2.15,0.22,16.29,1.38,0.73,0.37
1785,Iceland,1965,0.00,0.00,0.00,0.64,0.00,0.00,0.00,0.02
1786,Iceland,1966,0.00,0.00,0.00,0.62,0.00,0.00,0.00,0.02
1787,Iceland,1967,0.00,0.00,0.00,0.66,0.00,0.00,0.00,0.02
1788,Iceland,1968,0.00,0.00,0.00,0.69,0.00,0.00,0.00,0.02
1789,Iceland,1969,0.00,0.00,0.00,0.86,0.00,0.00,0.00,0.02
1790,Iceland,1970,0.00,0.00,0.01,1.41,0.00,0.00,0.00,0.02
1791,Iceland,1971,0.00,0.00,0.01,1.54,0.00,0.00,0.00,0.02
1792,Iceland,1972,0.00,0.00,0.02,1.70,0.00,0.00,0.00,0.02
1793,Iceland,1973,0.00,0.00,0.02,2.18,0.00,0.00,0.00,0.03
1794,Iceland,1974,0.00,0.00,0.01,2.26,0.00,0.00,0.00,0.03
1795,Iceland,1975,0.00,0.00,0.02,2.21,0.00,0.00,0.00,0.03
1796,Iceland,1976,0.00,0.00,0.02,2.35,0.00,0.00,0.00,0.03
1797,Iceland,1977,0.00,0.00,0.02,2.52,0.00,0.00,0.00,0.03
1798,Iceland,1978,0.00,0.00,0.02,2.60,0.00,0.00,0.00,0.03
1799,Iceland,1979,0.00,0.00,0.05,2.82,0.00,0.00,0.00,0.03
1800,Iceland,1980,0.00,0.00,0.04,3.05,0.00,0.00,0.00,0.03
1801,Iceland,1981,0.00,0.00,0.12,3.08,0.00,0.00,0.00,0.02
1802,Iceland,1982,0.00,0.00,0.16,3.41,0.00,0.00,0.00,0.02
1803,Iceland,1983,0.00,0.00,0.17,3.59,0.00,0.00,0.00,0.02
1804,Iceland,1984,0.00,0.00,0.17,3.74,0.00,0.00,0.00,0.02
1805,Iceland,1985,0.00,0.00,0.17,3.66,0.00,0.00,0.00,0.02
1806,Iceland,1986,0.00,0.00,0.21,3.84,0.00,0.00,0.00,0.02
1807,Iceland,1987,0.00,0.00,0.23,3.91,0.00,0.00,0.00,0.02
1808,Iceland,1988,0.00,0.00,0.25,4.16,0.00,0.00,0.00,0.03
1809,Iceland,1989,0.00,0.00,0.26,4.21,0.00,0.00,0.00,0.03
1810,Iceland,1990,0.00,0.00,0.28,4.15,0.00,0.00,0.00,0.03
1811,Iceland,1991,0.00,0.00,0.27,4.15,0.00,0.00,0.00,0.03
1812,Iceland,1992,0.00,0.00,0.23,4.30,0.00,0.00,0.00,0.03
1813,Iceland,1993,0.00,0.00,0.25,4.46,0.00,0.00,0.00,0.03
1814,Iceland,1994,0.00,0.00,0.26,4.51,0.00,0.00,0.00,0.03
1815,Iceland,1995,0.00,0.00,0.29,4.68,0.00,0.00,0.00,0.03
1816,Iceland,1996,0.00,0.00,0.34,4.76,0.00,0.00,0.00,0.03
1817,Iceland,1997,0.00,0.00,0.37,5.20,0.00,0.00,0.00,0.03
1818,Iceland,1998,0.00,0.00,0.65,5.62,0.00,0.00,0.00,0.03
1819,Iceland,1999,0.00,0.00,1.14,6.04,0.00,0.00,0.00,0.03
1820,Iceland,2000,0.00,0.00,1.32,6.35,0.00,0.00,0.00,0.03
1821,Iceland,2001,0.00,0.00,1.45,6.57,0.00,0.00,0.00,0.03
1822,Iceland,2002,0.00,0.00,1.43,6.97,0.00,0.00,0.00,0.03
1823,Iceland,2003,0.00,0.00,1.40,7.08,0.00,0.00,0.00,0.03
1824,Iceland,2004,0.00,0.00,1.48,7.13,0.00,0.00,0.00,0.04
1825,Iceland,2005,0.00,0.00,1.66,7.02,0.00,0.00,0.00,0.04
1826,Iceland,2006,0.00,0.00,2.63,7.29,0.00,0.00,0.00,0.04
1827,Iceland,2007,0.00,0.00,3.58,8.39,0.00,0.00,0.00,0.04
1828,Iceland,2008,0.00,0.00,4.04,12.43,0.00,0.00,0.00,0.03
1829,Iceland,2009,0.00,0.00,4.55,12.28,0.00,0.00,0.00,0.03
1830,Iceland,2010,0.00,0.00,4.47,12.59,0.00,0.00,0.00,0.03
1831,Iceland,2011,0.00,0.00,4.70,12.51,0.00,0.00,0.00,0.03
1832,Iceland,2012,0.00,0.00,5.21,12.34,0.00,0.00,0.00,0.03
1833,Iceland,2013,0.00,0.00,5.24,12.86,0.00,0.00,0.01,0.03
1834,Iceland,2014,0.00,0.00,5.24,12.87,0.00,0.00,0.01,0.03
1835,Iceland,2015,0.00,0.00,5.00,13.78,0.00,0.00,0.01,0.04
1836,Iceland,2016,0.00,0.00,5.07,13.47,0.00,0.00,0.01,0.04
1837,Iceland,2017,0.00,0.00,5.17,14.06,0.00,0.00,0.01,0.04
1838,Iceland,2018,0.00,0.00,6.01,13.81,0.00,0.00,0.00,0.05
1839,Iceland,2019,0.00,0.00,6.02,13.46,0.00,0.00,0.01,0.04
1840,India,1965,1.49,0.01,0.00,19.17,0.00,0.00,0.00,0.53
1841,India,1966,1.48,0.01,0.00,20.02,0.00,0.00,0.00,0.59
1842,India,1967,1.51,0.01,0.00,22.40,0.00,0.00,0.00,0.61
1843,India,1968,1.56,0.01,0.00,25.85,0.00,0.00,0.00,0.68
1844,India,1969,1.66,0.02,0.00,28.70,0.72,0.00,0.00,0.82
1845,India,1970,1.57,0.02,0.00,30.44,1.31,0.00,0.00,0.82
1846,India,1971,1.59,0.02,0.00,33.38,0.97,0.00,0.00,0.88
1847,India,1972,1.68,0.03,0.00,32.40,0.92,0.00,0.00,0.94
1848,India,1973,1.66,0.03,0.00,34.51,1.95,0.00,0.00,1.00
1849,India,1974,1.88,0.03,0.00,33.20,1.80,0.00,0.00,0.98
1850,India,1975,2.02,0.04,0.00,39.67,2.14,0.00,0.00,1.00
1851,India,1976,2.10,0.05,0.00,41.50,2.66,0.00,0.00,1.06
1852,India,1977,2.20,0.05,0.00,45.28,1.85,0.00,0.00,1.13
1853,India,1978,2.13,0.06,0.00,56.17,2.26,0.00,0.00,1.23
1854,India,1979,2.26,0.07,0.00,54.17,2.35,0.00,0.00,1.33
1855,India,1980,2.37,0.04,0.00,55.44,2.45,0.00,0.00,1.36
1856,India,1981,2.67,0.07,0.00,59.08,2.47,0.00,0.00,1.46
1857,India,1982,2.64,0.09,0.00,49.86,2.16,0.00,0.00,1.52
1858,India,1983,2.80,0.11,0.00,48.04,3.08,0.00,0.00,1.60
1859,India,1984,2.95,0.13,0.00,53.68,4.04,0.00,0.00,1.72
1860,India,1985,3.09,0.16,0.00,51.81,4.51,0.00,0.00,1.86
1861,India,1986,3.32,0.22,0.00,52.57,5.02,0.00,0.00,1.96
1862,India,1987,3.64,0.25,0.00,48.96,5.32,0.00,0.00,2.02
1863,India,1988,3.91,0.29,0.00,54.61,6.08,0.00,0.00,2.22
1864,India,1989,4.25,0.35,0.00,63.37,4.02,0.00,0.00,2.40
1865,India,1990,4.59,0.42,0.04,66.40,6.39,0.00,0.03,2.50
