Entity,Year,Coal Consumption - EJ,Gas Consumption - EJ,Geo Biomass Other - TWh,Hydro Generation - TWh,Nuclear Generation - TWh,Solar Generation - TWh,Wind Generation -TWh,Oil Consumption - EJ
Europe (other),1978,0.510078357,0.08407575,0,27.77192052,0,0,0,0.750228349
Europe (other),1979,0.561407727,0.09856413,0,29.43278394,0,0,0,0.80434696
Europe (other),1980,0.538981749,0.11710728,0,31.64264736,0,0,0,0.738341564
Europe (other),1981,0.616688327,0.11637963,0,28.53370291,0.291,0,0,0.680492316
Europe (other),1982,0.636758737,0.14496588,0,26.84175847,2.533,0,0,0.696686232
Europe (other),1983,0.721038591,0.15605388,0,25.22681402,3.916,0,0,0.742313579
Europe (other),1984,0.785766089,0.17396793,0,28.83086958,4.42,0,0,0.698548234
Europe (other),1985,0.852393715,0.348137705,0,33.01269853,4.053,0,0,0.973722227
Europe (other),1986,0.868512465,0.367103964,0,37.54565288,4.019,0,0,1.018677349
Europe (other),1987,0.843893651,0.405576537,0,38.67528844,4.495,0,0,1.021954281
Europe (other),1988,0.850675837,0.41128132,0,38.68767479,4.135,0,0,1.096004346
Europe (other),1989,0.819148803,0.432401082,0,35.64239955,4.688,0,0,1.050553044
Europe (other),1990,0.660594257,0.301583071,0,23.28519583,0,0,0,0.715325504
Europe (other),1991,0.562334196,0.283520943,0,28.50613309,0,0,0,0.553078341
Europe (other),1992,0.5306403,0.269614304,0,24.70171436,0,0,0,0.425451488
Europe (other),1993,0.482835315,0.18600762,0,22.61378139,0,0,0.000427273,0.375579248
Europe (other),1994,0.341911556,0.139422099,0,25.48877999,0,0,0.000611111,0.349541036
Europe (other),1995,0.387374343,0.132435767,0,25.601664,0,0,0.000575758,0.337590966
Europe (other),1996,0.406697162,0.097191438,0.0142855,31.92751011,0,0,0.000585859,0.39385607
Europe (other),1997,0.463252476,0.124411083,0.012857,28.95645402,0,0,0.000555556,0.432768975
Europe (other),1998,0.513381602,0.112550183,0.0142855,29.22175559,0,0,0.000551515,0.412150641
Europe (other),1999,0.422374086,0.102289708,0.011802,31.4153479,0,0,0.000567677,0.370910031
Europe (other),2000,0.503821139,0.107926899,0.011311,28.05486785,0,0,0.000528283,0.406866804
Europe (other),2001,0.500798181,0.110030846,0.0111205,27.22140601,0,0.000136,0.000509091,0.474803055
Europe (other),2002,0.53051365,0.11335228,0.010448,27.18613487,0,0.000272,0.000558586,0.509084262
Europe (other),2003,0.561897141,0.11523688,0.0110195,27.04860335,0,0.000372,0.003023232,0.559510522
Europe (other),2004,0.581094108,0.142778869,0.026295,31.3273999,0,0.000472,0.007584848,0.601605473
Europe (other),2005,0.532634776,0.13903734,0.027092,32.03152202,0,0.000572,0.011446465,0.62638013
Europe (other),2006,0.559202418,0.160190043,0.030424434,29.92154235,0,0.000572,0.016139394,0.641476683
Europe (other),2007,0.529458638,0.153708542,0.042457635,25.53957282,0,0.000972,0.016928283,0.673455424
Europe (other),2008,0.571471252,0.131063879,0.0351045,27.5240696,0,0.001172,0.014110101,0.674725618
Europe (other),2009,0.580064572,0.106423539,0.038141805,31.92673189,0,0.003118101,0.016166667,0.675084462
Europe (other),2010,0.583328499,0.127954738,0.037162076,40.5520339,0,0.00592325,0.015731313,0.684244623
Europe (other),2011,0.655649564,0.152020358,0.042921,26.91305216,0,0.015168,0.015682828,0.68564059
Europe (other),2012,0.590122797,0.142070439,0.054928288,27.5931063,0,0.032551247,0.011906061,0.646828187
Europe (other),2013,0.610815981,0.150458395,0.069249937,36.02995678,0,0.052843,0.023875758,0.634157574
Europe (other),2014,0.504003393,0.148165822,0.068187877,32.56955638,0,0.10399425,0.037026465,0.633574581
Europe (other),2015,0.575634281,0.162703641,0.105492721,32.30550619,0,0.2376205,0.058574626,0.655848563
Europe (other),2016,0.599124469,0.166311288,0.120255074,35.70714833,0,0.315163981,0.089617151,0.700882948
Europe (other),2017,0.593635097,0.19120025,0.168230427,28.77366307,0,0.3787205,0.293734582,0.734888865
Europe (other),2018,0.604589174,0.191963939,0.19749359,38.7788913,0,0.258141576,0.627333376,0.733123244
Europe (other),2019,0.765679319,0.194974414,0.229191356,34.06605012,0,0.294001102,1.497692906,0.743048862
Middle Africa,1965,0.007618697,0.0003879,0,3.935,0,0,0,0.085955661
Middle Africa,1966,0.008407792,0.0003879,0,4.093,0,0,0,0.087650208
Middle Africa,1967,0.008023705,0.0005949,0,3.846,0,0,0,0.089714019
Middle Africa,1968,0.008786474,0.0008775,0,4.012,0,0,0,0.092147465
Middle Africa,1969,0.00943729,0.0008433,0,4.36,0,0,0,0.095129862
Middle Africa,1970,0.008977776,0.0020547,0,4.865,0,0,0,0.096598908
Middle Africa,1971,0.009308406,0.0046998,0,5.19,0,0,0,0.113594977
Middle Africa,1972,0.008855822,0.0055338,0,5.31,0,0,0,0.118758802
Middle Africa,1973,0.008989218,0.0187506,0,5.756,0,0,0,0.122439166
Middle Africa,1974,0.008821755,0.0214836,0,5.651,0,0,0,0.12823144
Middle Africa,1975,0.008626566,0.0081711,0,6.207,0,0,0,0.12331671
Middle Africa,1976,0.009275688,0.0025146,0,5.975,0,0,0,0.128295029
Middle Africa,1977,0.009380902,0.003942,0,6.132,0,0,0,0.136071155
Middle Africa,1978,0.008781101,0.0040383,0,6.161,0,0,0,0.159967466
Middle Africa,1979,0.007876627,0.0037647,0,6.299,0,0,0,0.163311979
Middle Africa,1980,0.008781101,0.0094167,0,6.639,0,0,0,0.16301793
Middle Africa,1981,0.008932454,0.0110277,0,7.012,0,0,0,0.173195932
Middle Africa,1982,0.008617942,0.0126009,0,7.3,0,0,0,0.160502871
Middle Africa,1983,0.008448125,0.0135261,0,7.709,0,0,0,0.182782848
Middle Africa,1984,0.008615011,0.0130122,0,8.065,0,0,0,0.164965685
Middle Africa,1985,0.00859056,0.0147726,0,9.145,0,0,0,0.184771355
Middle Africa,1986,0.0087479,0.0168408,0,9.438,0,0,0,0.1780056
Middle Africa,1987,0.008873211,0.0194274,0,9.454,0,0,0,0.181902695
Middle Africa,1988,0.008954853,0.0232416,0,9.604,0,0,0,0.191940009
Middle Africa,1989,0.009199153,0.0179001,0,11.446,0,0,0,0.195158974
Middle Africa,1990,0.00928925,0.022194,0.003,10.288,0,0,0,0.177173722
Middle Africa,1991,5.13E-09,0.0236376,0.008,9.976,0,0,0,0.169349476
Middle Africa,1992,6.37E-07,0.0230823,0.008,10.821,0,0,0,0.168827869
Middle Africa,1993,1.29E-07,0.0229203,0.008,10.213,0,0,0,0.175064624
Middle Africa,1994,1.80E-08,0.0213651,0.009,9.732,0,0,0,0.172842433
Middle Africa,1995,0,0.0238581,0.009,10.831,0,0,0,0.167536086
Middle Africa,1996,5.21E-07,0.0235476,0.007,10.867,0,0,0,0.169291109
Middle Africa,1997,1.98E-06,0.0240309,0.007,10.138,0,0,0,0.175139064
Middle Africa,1998,6.93E-08,0.024841224,0.007,9.925,0,0,0,0.16548699
Middle Africa,1999,1.07E-06,0.0240957,0.007,10.329,0,0,0,0.175006435
Middle Africa,2000,6.84E-08,0.025146,0.007,11.3598,0,0,0,0.191380524
Middle Africa,2001,7.37E-07,0.0522243,0.007,11.6228,0,4.80E-05,0,0.203074457
Middle Africa,2002,4.46E-06,0.067793398,0.007,11.7011,0,0.000405,0,0.208612043
Middle Africa,2003,2.69E-06,0.0752859,0.007,12.1149,0,0.000587,0,0.23134474
Middle Africa,2004,1.41E-05,0.094928175,0.007,13.9772,0,0.000834,0,0.24572217
Middle Africa,2005,3.23E-06,0.109560285,0.008,14.4562,0,0.001256,0,0.228336582
Middle Africa,2006,2.68E-06,0.109138752,0.65,15.644,0,0.001637,0,0.259887497
Middle Africa,2007,4.88E-06,0.098867187,0.084,15.122,0,0.004487,0,0.29403941
Middle Africa,2008,7.76E-06,0.117956163,0.085,16.192,0,0.007803,0,0.336464363
Middle Africa,2009,7.87E-06,0.117233049,0.079,16.12,0,0.010288,0,0.376342796
Middle Africa,2010,1.11E-05,0.131630063,0.067,16.8208,0,0.013519,0,0.409895511
Middle Africa,2011,7.32E-06,0.146938086,0.07,17.116,0,0.016594,0,0.450881676
Middle Africa,2012,0.000167378,0.146629692,0.073,16.9244,0,0.020063,0,0.474127875
Middle Africa,2013,1.04E-05,0.131774055,0.078,19.3679,0,0.023546,0,0.52779512
Middle Africa,2014,0.000136896,0.129885021,0.082,20.4127,0,0.028389,0,0.570297682
Middle Africa,2015,2.66E-07,0.143701288,0.013,20.7246,0,0.032699,0,0.553282068
Middle Africa,2016,2.71E-06,0.181471048,0.014,21.3136,0,0.038616,0.0089,0.534317733
Middle Africa,2017,2.71E-06,0.186056508,0.013772,24.38346121,0,0.045344,0.0089,0.479556214
Middle Africa,2018,2.71E-06,0.180999366,0.013772,26.15259317,0,0.068199314,0.0089,0.485524778
Middle Africa,2019,2.71E-06,0.163851816,0.013772,27.38665085,0,0.068222034,0.0089,0.497118162
Middle East,1965,0.009106951,0.136340202,0,2.345857,0,0,0,1.846452401
Middle East,1966,0.009974905,0.166235575,0,2.5461166,0,0,0,1.898713847
Middle East,1967,0.010990961,0.197493566,0,2.8287956,0,0,0,1.959635158
Middle East,1968,0.012085435,0.256089262,0,3.0811522,0,0,0,2.025132817
Middle East,1969,0.013327835,0.306022655,0,3.3959282,0,0,0,2.090939896
Middle East,1970,0.014660708,0.338505027,0,3.57964,0,0,0,2.186782999
Middle East,1971,0.010434762,0.378678371,0,3.7548982,0,0,0,2.300872157
Middle East,1972,0.016071744,0.427477152,0,4.5691648,0,0,0,2.477856934
Middle East,1973,0.027151147,0.517671454,0,3.7504174,0,0,0,2.668510252
Middle East,1974,0.029499565,0.545355278,0,4.8159366,0,0,0,2.839271005
Middle East,1975,0.054343743,0.613527004,0,5.4404544,0,0,0,2.733056939
Middle East,1976,0.05357647,0.660811224,0,6.3250392,0,0,0,3.132123895
Middle East,1977,0.05419687,0.770596092,0,7.0982018,0,0,0,3.549587637
Middle East,1978,0.033308464,0.841968905,0,9.812257,0,0,0,3.687377874
Middle East,1979,0.047833269,1.140370024,0,9.6158292,0,0,0,4.188757852
Middle East,1980,0.050401117,1.141273099,0,9.6827022,0,0,0,4.007716814
Middle East,1981,0.042269933,1.236439358,0,10.2143526,0,0,0,4.389025468
Middle East,1982,0.07999769,1.38233474,0,10.6058718,0,0,0,4.822347067
Middle East,1983,0.097232945,1.414224954,0,10.2208704,0,0,0,5.377456836
Middle East,1984,0.112164916,1.816101446,0,10.3732856,0,0,0,5.86668621
Middle East,1985,0.11786738,1.959811961,0,10.438,0,0,0,6.217090873
Middle East,1986,0.125769462,2.372572344,0,11.079,0,0,0,6.164815729
Middle East,1987,0.130686943,2.601626335,0,13.915,0,0,0,6.515618963
Middle East,1988,0.128129143,2.894550887,0,14.299,0,0,0,6.806576983
Middle East,1989,0.124396527,3.264936496,0,12.624,0,0,0,6.994803773
Middle East,1990,0.128975044,3.444525668,0,15.273264,0,0,0.001,7.133807958
Middle East,1991,0.149962049,3.603610962,0,11.009184,0,0,0.001,7.478437136
Middle East,1992,0.169698708,4.118492018,0,17.827066,0,0,0.001,7.904420722
Middle East,1993,0.198495811,3.858290477,0,20.046732,0,0,0.001,8.482905819
Middle East,1994,0.207680125,4.463507224,0,16.549761,0,0,0.001,9.381464589
Middle East,1995,0.221185483,4.908429837,0,18.652707,0,0,0.001,9.397862791
Middle East,1996,0.260446013,5.118206916,0,18.698375,0,0,0.001,9.620354222
Middle East,1997,0.279876677,5.410307419,0,15.927055,0,0,0.003,10.05861744
Middle East,1998,0.304289709,5.839180378,0,17.21056,0,0,0.003,9.855618753
Middle East,1999,0.297280653,6.228977886,0,11.80105,0,0,0.038,9.815610381
Middle East,2000,0.322142064,6.598607085,0.003,10.722177,0,0,0.0395,10.26405918
Middle East,2001,0.362576799,7.014391397,0.005,11.617796,0,0,0.0467,10.64190213
Middle East,2002,0.380370293,7.726076701,0.005,16.823881,0,0,0.0443,10.86013048
Middle East,2003,0.397030707,8.11248663,0.006,18.484583,0,0,0.0426,11.28146138
Middle East,2004,0.403451267,8.936159516,0.006,23.082362,0,0,0.0614,11.95756235
Middle East,2005,0.410577521,9.58664675,0.005,23.918103,0,0,0.086,12.77160172
Middle East,2006,0.410070242,10.14755026,0.006,28.254223,0,0.0001,0.1394,13.34270814
Middle East,2007,0.415429696,11.01522779,0.01,26.705812,0,0.0001,0.155,13.85058242
Middle East,2008,0.404017101,12.13524811,0.016,13.690433,0,0.003509,0.2101,14.70943881
Middle East,2009,0.401284346,12.50183591,0.0507,12.116322,0,0.034263,0.2405,15.19608107
Middle East,2010,0.420506409,13.68289956,0.0802,17.390324,0,0.0977515,0.2222,15.46470137
Middle East,2011,0.429621041,14.33123807,0.217844,18.255754,0.111111111,0.226232,0.2258,15.92480062
Middle East,2012,0.499232737,14.78900005,0.219444,21.407371,1.477777778,0.428846603,0.2166,16.61278743
Middle East,2013,0.468279427,15.23861486,0.183244,23.509758,4.322222222,0.687959,0.228089,17.09075463
Middle East,2014,0.469928855,16.1091256,0.233044,19.94348,4.14,1.3032625,0.217278,17.23558033
Middle East,2015,0.439308447,17.21713196,0.209344,16.767386,3.547,1.871606,0.383278,17.17910206
Middle East,2016,0.404953704,18.02693508,0.260744,20.16335624,6.473956284,3.171378918,0.710811757,17.51424418
Middle East,2017,0.399302839,18.79753867,0.264384,20.78146506,6.957606557,4.394268,0.829902215,17.33663195
Middle East,2018,0.385401778,19.64927546,0.256412,14.50554198,6.885377049,6.102454636,1.132160657,17.31240653
Middle East,2019,0.399434016,20.1007057,0.256412,33.29686612,6.41063388,11.92157892,1.156046417,17.80391634
North America,1965,12.284108,16.04353397,13.3322321,325.9250859,3.977156842,0,0,26.64837811
North America,1966,12.83707254,17.29833995,14.0620069,341.0549071,5.982430526,0,0,27.98729855
North America,1967,12.60834586,18.20988759,14.07357074,372.1618131,8.21112,0,0,29.16176147
North America,1968,13.0824446,19.53334029,15.5460451,376.9967051,14.10580947,0,0,31.18587656
North America,1969,13.11035319,21.11426593,16.22706038,420.0725222,15.18988316,0,0,32.84974052
North America,1970,13.04656045,22.30081861,16.23590253,426.6343657,23.98905053,0,0,34.2689506
North America,1971,12.35532996,23.03922946,16.58441397,449.286999,44.37704737,0,0,35.44687565
North America,1972,12.80291471,23.44874057,18.67297844,475.8859879,64.14903684,0,0,38.25470241
North America,1973,13.72305904,23.41038454,20.15069177,489.237701,103.1271189,0,0,40.39658279
North America,1974,13.43126515,22.71014593,20.86726481,534.6596515,134.6704632,0,0,39.17368761
North America,1975,13.42412883,21.07621626,20.27230196,523.8668212,194.1542895,0,0,38.56863527
North America,1976,14.44678632,21.45932054,23.85075354,519.7664626,218.5776116,0,0,41.37639375
North America,1977,15.02705975,21.17301009,25.19712186,465.1972596,290.4296663,0,0,43.46689723
North America,1978,14.70016885,21.38238959,26.40878666,537.7995091,322.1526,0,0,43.29547298
North America,1979,15.93264474,22.17307121,28.12003724,548.0643293,303.8548137,0,0,42.79535838
North America,1980,16.48407465,21.8084139,28.87111632,550.0601111,302.3641842,0,0,40.24716311
North America,1981,16.97813999,21.35933035,30.23960327,557.1427616,327.09174,0,0,37.91341403
North America,1982,16.46158452,20.20634301,29.84004895,596.2483061,335.9930505,0,0,35.92401856
North America,1983,17.09636585,19.07252461,33.24259916,625.3626313,357.7438095,0.003,0.002694949,35.47067068
North America,1984,18.39495067,20.38057706,39.35632614,637.3132374,397.08742,0.00530101,0.006555556,36.72215211
North America,1985,18.76828587,19.84471037,39.71089442,619.2546533,464.4059758,0.010737374,0.006820202,36.7034154
North America,1986,18.48074275,18.60256641,43.9606722,628.9074687,507.09654,0.014173737,0.005231313,38.01569093
North America,1987,19.30365154,19.63748216,49.39543318,590.9013894,556.4929811,0.01060303,0.004576768,38.93359769
North America,1988,20.21872519,20.62113309,49.51206126,557.6557606,637.5754705,0.009185859,0.001879798,40.45953758
North America,1989,20.45393081,21.87347662,57.00626789,590.5281167,636.9043337,0.253132323,2.134376768,40.76784443
North America,1990,20.49422973,21.87499914,66.53731526,612.4451818,682.6198189,0.371794949,2.819686869,40.09594267
North America,1991,20.27183296,22.35003935,70.36827563,617.2272699,733.3863021,0.480252873,2.983677778,39.32210059
North America,1992,20.4250412,23.13524934,75.64593509,593.4140268,735.28454,0.413897109,2.976689899,40.10010214
North America,1993,21.03139754,23.77715792,78.24148435,628.119774,740.6270147,0.481214524,3.096188889,40.39067953
North America,1994,21.19835069,24.40670306,78.30638277,607.4682215,785.4704021,0.508925425,3.545928283,41.58768956
North America,1995,21.44716454,25.41330293,76.81738876,672.8782162,814.4515505,0.523313678,3.262215152,41.39794089
North America,1996,22.41623267,25.8741474,78.53902995,733.4778323,810.24068,0.553235954,3.334736364,42.83275141
North America,1997,22.91216007,26.06668582,79.87154943,731.0148396,754.1414432,0.545643096,3.395247475,43.56125063
North America,1998,23.20999548,25.7189532,80.74296554,677.5521434,789.4177411,0.541764609,3.133258586,44.43939295
North America,1999,23.13274802,26.00082449,81.48087001,694.3182846,849.5652884,0.538605228,4.712331313,45.50978202
North America,2000,24.18645101,27.12688876,81.85850952,662.5963083,874.0862,0.541933707,5.932758586,46.10445382
North America,2001,23.59721577,25.95206661,82.75008204,570.1963593,894.1789558,0.601930003,7.152384848,46.03501034
North America,2002,23.79827108,26.95127628,87.90652127,632.3038082,905.8667127,0.63233444,10.88486869,46.0028336
North America,2003,24.08094558,26.51343358,87.69914659,625.9625373,888.8022393,0.641443792,12.00947071,46.82134468
North America,2004,24.15443792,26.65689974,89.01173328,626.1293987,928.9817111,0.721395596,15.25160707,48.54324248
North America,2005,24.58757309,26.4402349,89.88983493,656.0929395,925.3484481,0.776374318,19.56145354,48.65472701
North America,2006,24.23540499,26.28407702,89.50728264,668.8777747,936.8005948,0.85711634,29.35071414,48.04528666
North America,2007,24.54359389,27.79497321,91.11012021,638.0051964,952.1309913,1.133357867,38.02311206,48.07664807
North America,2008,24.09303869,28.01606512,89.4265981,667.7655011,953.7970815,1.687062564,59.96583737,45.37046124
North America,2009,21.15092824,27.69707033,89.64898716,666.9424904,940.8656778,2.212260394,81.87046086,43.06993108
North America,2010,22.4520624,28.89068007,92.80545386,645.8174774,945.3475448,3.298236421,105.5716323,43.9509032
North America,2011,21.2485724,29.75581805,93.35586762,728.0894848,934.8213877,5.351504128,133.2273992,43.40522871
North America,2012,18.83814075,30.92351305,94.71085627,686.2078517,912.7944809,9.987013756,157.2439426,42.56699685
North America,2013,19.48329392,32.00694225,99.02340288,686.3600421,945.0639791,17.64449548,184.8650833,43.02995954
North America,2014,19.39348402,32.7852595,101.002109,677.1447275,955.3338281,31.55696162,202.7334502,43.17246733
North America,2015,16.94884003,33.62815658,101.1644967,659.5379254,951.81258,42.56726263,228.3564836,43.73552562
North America,2016,15.56149294,33.77935176,101.4105295,679.8934409,959.3895532,58.9441953,270.5966281,44.09177202
North America,2017,15.28498459,33.67250344,101.3813468,723.2417154,958.793027,82.82488995,299.0047726,44.32410848
North America,2018,14.49978906,36.92864453,98.94620933,707.8789495,963.2435546,101.3422222,321.6788303,45.18130321
North America,2019,12.4067919,38.07449794,96.90001643,676.9255854,963.7468263,125.1126051,354.8726162,44.77949219
Other Asia & Pacific,1965,0.453469511,0.008383028,0,10.046,0,0,0,0.123455091
Other Asia & Pacific,1966,0.485888947,0.01074276,0,10.029,0,0,0,0.130426392
Other Asia & Pacific,1967,0.532011973,0.016387324,0,10.241,0,0,0,0.139366242
Other Asia & Pacific,1968,0.581748065,0.01930366,0,10.258,0,0,0,0.147549598
Other Asia & Pacific,1969,0.625032803,0.020504552,0,10.346,0,0,0,0.154951846
Other Asia & Pacific,1970,0.676168961,0.021431475,0,10.377,0,0,0,0.16236198
Other Asia & Pacific,1971,0.760526318,0.022517865,0,10.651,0,0,0,0.166845563
Other Asia & Pacific,1972,0.7779858,0.018626535,0,11.061,0,0,0,0.188541871
Other Asia & Pacific,1973,0.795103916,0.040816688,0,11.236,0,0,0,0.186090651
Other Asia & Pacific,1974,0.826050057,0.066080768,0,11.518,0,0,0,0.204907933
Other Asia & Pacific,1975,0.865873548,0.0581859,0,11.871,0,0,0,0.201745579
Other Asia & Pacific,1976,0.916828636,0.054657,0,12.33,0,0,0,0.213179402
Other Asia & Pacific,1977,0.979597374,0.060606,0,12.502,0,0,0,0.220236032
Other Asia & Pacific,1978,1.036725683,0.0431145,0,12.893,0,0,0,0.25374086
Other Asia & Pacific,1979,1.102543334,0.0564219,0,13.788,0,0,0,0.279768993
Other Asia & Pacific,1980,1.171546518,0.0654075,0,13.90441553,0,0,0,0.314836129
Other Asia & Pacific,1981,1.206003437,0.0752292,0,14.09603954,0,0,0,0.324867812
Other Asia & Pacific,1982,1.276953315,0.0783279,0,14.59253263,0,0,0,0.316244174
Other Asia & Pacific,1983,1.329680601,0.0889317,0,14.80302197,0,0,0,0.322419997
Other Asia & Pacific,1984,1.372662562,0.0923328,0.001052632,15.20716868,0,0,0,0.30580941
Other Asia & Pacific,1985,1.438513071,0.1014975,0,16.72101219,0,0,0,0.344353371
Other Asia & Pacific,1986,1.432581958,0.1067805,0,17.78236804,0,0,0,0.357718394
Other Asia & Pacific,1987,1.374111844,0.1080036,0,18.79691138,0,0,0,0.345945733
Other Asia & Pacific,1988,1.394443711,0.098187975,0,20.78164987,0,0,0,0.347067491
Other Asia & Pacific,1989,1.377152327,0.08725653,0,21.30950008,0,0,0,0.344920396
Other Asia & Pacific,1990,1.304782265,0.07956396,0.045,22.26113639,0,0,0,0.37115062
Other Asia & Pacific,1991,1.275911234,0.0919323,0.045,21.54928524,0,0,0,0.342101671
Other Asia & Pacific,1992,1.109119231,0.114383655,0.02,20.64514487,0,0,0,0.321191024
Other Asia & Pacific,1993,1.017669796,0.12427578,0.02,20.2229167,0,0,0,0.335420159
Other Asia & Pacific,1994,0.937966164,0.12939399,0.02,21.36288125,0,0,0,0.333407697
Other Asia & Pacific,1995,0.865509998,0.1600218,0.02,21.8245139,0,0,0,0.354629139
Other Asia & Pacific,1996,0.757494122,0.148235535,0.02,20.84053048,0,0,0.001640218,0.379000391
Other Asia & Pacific,1997,0.743038813,0.16304796,0,18.53405831,0,2.00E-06,0.004917092,0.386570403
Other Asia & Pacific,1998,0.680786449,0.143096236,0,18.51586125,0,1.20E-05,0.005854207,0.407819591
Other Asia & Pacific,1999,0.762997956,0.145659814,0,19.7394497,0,9.00E-06,0.005816067,0.39071202
Other Asia & Pacific,2000,0.824358951,0.133520795,0,21.54977239,0,0.002766,0.007372049,0.416279818
Other Asia & Pacific,2001,0.848673777,0.132714213,0.020117021,22.63581057,0,0.005155,0.006910847,0.430499608
Other Asia & Pacific,2002,0.809926325,0.135162862,0.025141427,23.0003369,0,0.006067,0.008239989,0.451100791
Other Asia & Pacific,2003,0.829679817,0.164319438,0.033072426,24.23395931,0,0.007737,0.004802829,0.478856367
Other Asia & Pacific,2004,0.833080197,0.172140636,0.039097227,25.36834928,0,0.009136,0.011548401,0.478130242
Other Asia & Pacific,2005,0.885223131,0.200990605,0.044902674,27.1901124,0,0.011329,0.017633918,0.465687984
Other Asia & Pacific,2006,0.908358306,0.205272692,0.046789474,29.22266711,0,0.014656,0.028420607,0.484718832
Other Asia & Pacific,2007,0.778309118,0.230881453,0.038653,32.45847417,0,0.01706002,0.04085638,0.519753152
Other Asia & Pacific,2008,0.856532543,0.228474976,0.035532,34.40416071,0,0.02588402,0.044700987,0.5093858
Other Asia & Pacific,2009,0.686613379,0.197356157,0.045486,34.15875219,0,0.02920002,0.058080343,0.547849871
Other Asia & Pacific,2010,0.674049411,0.244742931,0.05362,41.03303635,0,0.029941835,0.067700481,0.635934009
Other Asia & Pacific,2011,0.562190441,0.270255627,0.069007,47.03081315,0,0.046033626,0.058779589,0.657030824
Other Asia & Pacific,2012,0.582628401,0.307099525,0.075447,47.84369435,0,0.094742473,0.073443805,0.683754241
Other Asia & Pacific,2013,0.453980151,0.310516023,0.083663772,53.52473993,0,0.109591281,0.120554739,0.73060429
Other Asia & Pacific,2014,0.510263186,0.363877467,0.101097984,53.18473154,0,0.141866692,0.198100709,0.793796795
Other Asia & Pacific,2015,0.486631624,0.432430837,0.128339453,49.93265275,0,0.221264287,0.235114965,0.871038613
Other Asia & Pacific,2016,0.602406312,0.410305429,0.131509562,58.14220445,0,0.342193341,0.23860767,0.893009251
Other Asia & Pacific,2017,0.614678628,0.410804811,0.174815,60.65353226,0,0.455560137,0.250311557,0.924748346
Other Asia & Pacific,2018,1.231549258,0.406156705,0.16789,58.69843178,0,0.527867084,0.382624402,0.965794222
Other Asia & Pacific,2019,1.24666808,0.369827859,0.16789,63.18515514,0,0.696738323,0.549047576,1.028945774
Other CIS,1985,0.21507526,0.280914086,0,22.3886804,5.2679248,0,0,0.628855993
Other CIS,1986,0.230231618,0.274635815,0,20.6430174,2.7532862,0,0,0.597451068
Other CIS,1987,0.231347961,0.29920894,0,21.1203126,4.331012,0,0,0.590345738
Other CIS,1988,0.196566107,0.393996805,0,29.1194266,4.8127266,0,0,0.590774606
Other CIS,1989,0.186044679,0.436374256,0,25.9153616,1.2772066,0,0,0.561752247
Other CIS,1990,0.1845881,0.403735121,0,28.698,0,0,0,0.591377368
Other CIS,1991,0.164932956,0.334529068,0,28.353,0,0,0,0.439607792
Other CIS,1992,0.095991608,0.302792104,0,28.491,0,0,0,0.350063527
Other CIS,1993,0.080125817,0.218105367,0,30.853,0,0,0,0.215263817
Other CIS,1994,0.077544686,0.186973322,0,32.216,0,0,0,0.100712013
Other CIS,1995,0.038471397,0.183506473,0,27.961,0.304,0,0,0.096113637
Other CIS,1996,0.042200936,0.20458907,0,29.093,2.324,0,0,0.08597222
Other CIS,1997,0.033153448,0.214203198,0,26.406,1.607,0,0,0.084594375
Other CIS,1998,0.031894309,0.219845021,0,25.957,1.589,0,0,0.081801883
Other CIS,1999,0.031920833,0.172179977,0,29.318,2.078,0,0,0.065084467
Other CIS,2000,0.025071492,0.162095262,0,29.38,2.005,0,0,0.061893122
Other CIS,2001,0.01817738,0.17127609,0,27.975,1.987,0,0,0.06519414
Other CIS,2002,0.027774963,0.158326218,0,28.022,2.282,0,0,0.06676591
Other CIS,2003,0.032524728,0.142899949,0,31.763,1.998,0,0,0.073657116
Other CIS,2004,0.030440567,0.173180907,0,32.7693,2.201,0,0,0.081102963
Other CIS,2005,0.034927684,0.181559616,0,33.1304,2.716,0,0,0.087278656
Other CIS,2006,0.03355446,0.187650787,0,32.5522,2.6403,0,0.0026,0.095767192
Other CIS,2007,0.033135722,0.212123246,0,33.3336,2.5534,0,0.0029,0.114695997
Other CIS,2008,0.042308184,0.213663078,0,28.767,2.4616,0,0.0019,0.123441705
Other CIS,2009,0.040266526,0.191889952,0,28.4007,2.4937,7.38E-06,0.0043,0.13029441
Other CIS,2010,0.040676316,0.18540227,0,30.6456,2.49,8.06E-05,0.0041,0.128251753
Other CIS,2011,0.046402338,0.196988227,0,33.3671,2.548,0.000166,0.003,0.133124789
Other CIS,2012,0.053401165,0.205266244,0,33.6939,2.311,0.001123821,0.0042,0.148526302
Other CIS,2013,0.057172939,0.171356101,0.0035,32.6551,2.3597,0.00420775,0.0033,0.15408479
Other CIS,2014,0.068803161,0.189435104,0.013,31.8782,2.4648,0.00812075,0.005,0.149407214
Other CIS,2015,0.075723622,0.186571448,0.015,30.391,2.7877,0.01044875,0.0057,0.153923313
Other CIS,2016,0.070893963,0.185071728,0.014,30.6715,2.3805,0.010767705,0.005,0.168364219
Other CIS,2017,0.080395938,0.181884859,0.023,33.8908,2.6196,0.01014375,0.0091,0.160188619
Other CIS,2018,0.087455187,0.211175315,0.0198,35.3074,2.0761,0.01284375,0.0248,0.177408978
Other CIS,2019,0.116909723,0.198431965,0.0198,35.60478256,2.1978,0.02114375,0.0262,0.181171704
