Entity,Year,Coal Consumption - EJ,Gas Consumption - EJ,Geo Biomass Other - TWh,Hydro Generation - TWh,Nuclear Generation - TWh,Solar Generation - TWh,Wind Generation -TWh,Oil Consumption - EJ
Kazakhstan,2014,1.55058138,0.539193104,0,8.2628309,0,0.001239,0.0132652,0.529398184
Kazakhstan,2015,1.433518452,0.552046453,0.000476,9.2691904,0,0.046171,0.1317223,0.589970327
Kazakhstan,2016,1.419025292,0.569018393,0.00186,11.6207639,0,0.0884031,0.2749828,0.607256958
Kazakhstan,2017,1.522496111,0.60310544,0.0021442,11.2101847,0,0.0926455,0.3397637,0.626534672
Kazakhstan,2018,1.704784384,0.683835372,0.0024284,10.376336,0,0.1412636,0.3853151,0.666050745
Kazakhstan,2019,1.671917916,0.644503222,0.0051146,9.986755481,0,0.290673015,0.495798687,0.687116703
Kuwait,1965,0,0.0621414,0,0,0,0,0,0.229772874
Kuwait,1966,0,0.081396,0,0,0,0,0,0.224409135
Kuwait,1967,0,0.0926136,0,0,0,0,0,0.219237361
Kuwait,1968,0,0.1141938,0,0,0,0,0,0.214305775
Kuwait,1969,0,0.1274634,0,0,0,0,0,0.209574838
Kuwait,1970,0,0.0696654,0,0,0,0,0,0.205051755
Kuwait,1971,0,0.0719568,0,0,0,0,0,0.202661691
Kuwait,1972,0,0.0850554,0,0,0,0,0,0.220341397
Kuwait,1973,0,0.0952812,0,0,0,0,0,0.209458647
Kuwait,1974,0,0.1002402,0,0,0,0,0,0.192390828
Kuwait,1975,0,0.1098504,0,0,0,0,0,0.153164262
Kuwait,1976,0,0.1321488,0,0,0,0,0,0.178153002
Kuwait,1977,0,0.1440846,0,0,0,0,0,0.17236181
Kuwait,1978,0,0.1614582,0,0,0,0,0,0.184974803
Kuwait,1979,0,0.2137842,0,0,0,0,0,0.206664075
Kuwait,1980,0,0.1392282,0,0,0,0,0,0.177956918
Kuwait,1981,0,0.1601928,0,0,0,0,0,0.241528547
Kuwait,1982,0,0.125685,0,0,0,0,0,0.276116977
Kuwait,1983,0,0.137997,0,0,0,0,0,0.3054525
Kuwait,1984,0,0.1496592,0,0,0,0,0,0.32305225
Kuwait,1985,0,0.14364,0,0,0,0,0,0.317247431
Kuwait,1986,0,0.195966,0,0,0,0,0,0.326852332
Kuwait,1987,0,0.163476,0,0,0,0,0,0.323315529
Kuwait,1988,0,0.233928,0,0,0,0,0,0.318733766
Kuwait,1989,0,0.279072,0,0,0,0,0,0.321954738
Kuwait,1990,0,0.143298,0,0,0,0,0,0.141742734
Kuwait,1991,0,0.0171,0,0,0,0,0,0.145397527
Kuwait,1992,0,0.089604,0,0,0,0,0,0.206717959
Kuwait,1993,0,0.185364,0,0,0,0,0,0.214245667
Kuwait,1994,0,0.204174,0,0,0,0,0,0.286926984
Kuwait,1995,0,0.3173076,0,0,0,0,0,0.295893531
Kuwait,1996,0,0.3181284,0,0,0,0,0,0.289083643
Kuwait,1997,0,0.317034,0,0,0,0,0,0.315132882
Kuwait,1998,0,0.3245922,0,0,0,0,0,0.443466511
Kuwait,1999,0,0.2971296,0,0,0,0,0,0.494934382
Kuwait,2000,1.04E-06,0.32832,0,0,0,0,0,0.49833647
Kuwait,2001,2.72E-06,0.3249,0,0,0,0,0,0.51463797
Kuwait,2002,1.18E-05,0.297882,0,0,0,0,0,0.557221159
Kuwait,2003,3.92E-06,0.342,0,0,0,0,0,0.663270766
Kuwait,2004,3.55E-06,0.37278,0,0,0,0,0,0.753407986
Kuwait,2005,0,0.42066,0,0,0,0,0,0.826192326
Kuwait,2006,9.77E-05,0.424422,0,0,0,0,0,0.75362387
Kuwait,2007,1.66E-05,0.385092,0,0,0,0,0,0.759453896
Kuwait,2008,2.81E-05,0.43434,0,0,0,0,0,0.810652647
Kuwait,2009,0,0.426460068,0,0,0,0,0,0.874109131
Kuwait,2010,0.000160953,0.503119366,0,0,0,0,0,0.90700028
Kuwait,2011,0.000566859,0.570885317,0,0,0,0,0,0.843657881
Kuwait,2012,0,0.631146284,0,0,0,0,0,0.941100658
Kuwait,2013,0.01147078,0.639734049,0,0,0,0.000182,0,0.978637818
Kuwait,2014,0.00911861,0.643361154,0,0,0,0.003278,0,0.84229306
Kuwait,2015,0.007558851,0.731617451,0,0,0,0.00509,0,0.882927934
Kuwait,2016,0.009319498,0.761396882,0,0,0,0.048814,0,0.914307216
Kuwait,2017,0.007120692,0.75699058,0,0,0,0.048814,0.01752,0.812787967
Kuwait,2018,0.00801866,0.76148051,0,0,0,0.065680595,0.01752,0.801679369
Kuwait,2019,0.007594998,0.846583359,0,0,0,0.142350399,0.01752,0.782001176
Latvia,1985,0.030396168,0.075977876,0,2.9786756,0,0,0,0.244556597
Latvia,1986,0.03835695,0.079453097,0,3.0007726,0,0,0,0.205813114
Latvia,1987,0.03512139,0.082638717,0,3.6990378,0,0,0,0.167305354
Latvia,1988,0.035252019,0.08899292,0,3.0007726,0,0,0,0.150015904
Latvia,1989,0.028788437,0.08899292,0,3.6062304,0,0,0,0.149962513
Latvia,1990,0.029663478,0.092468142,0,4.496,0,0,0,0.141286273
Latvia,1991,0.026000028,0.08899292,0,3.275,0,0,0,0.136990512
Latvia,1992,0.022872488,0.050833628,0,2.521,0,0,0,0.10478229
Latvia,1993,0.020904692,0.031788053,0,2.876,0,0,0,0.093651776
Latvia,1994,0.015725621,0.031788053,0,3.305,0,0,0,0.088747108
Latvia,1995,0.01118713,0.038125221,0,2.937,0,0,0,0.079868379
Latvia,1996,0.010487934,0.034939602,0,1.86,0,0,0.001,0.084036576
Latvia,1997,0.009370058,0.034939602,0,2.953,0,0,0.002,0.074614141
Latvia,1998,0.006912407,0.039522124,0,4.316,0,0,0.002,0.071262915
Latvia,1999,0.005342357,0.037852655,0,2.757,0,0,0.002,0.066374387
Latvia,2000,0.005509829,0.045842257,0,2.819,0,0,0.005,0.054501031
Latvia,2001,0.00514139,0.047665044,0.003,2.833,0,0,0.003,0.063577396
Latvia,2002,0.004144932,0.05430885,0.01,2.464,0,0,0.011,0.063130578
Latvia,2003,0.003717878,0.054019248,0.024,2.266,0,0,0.048,0.063719715
Latvia,2004,0.00281353,0.059623894,0.038,3.109,0,0,0.049,0.068392012
Latvia,2005,0.003387121,0.057920354,0.042,3.326,0,0,0.047,0.072412567
Latvia,2006,0.003629956,0.059862389,0.043,2.698,0,0,0.046,0.0681619
Latvia,2007,0.00448825,0.057920354,0.042,2.733,0,0,0.053,0.0740341
Latvia,2008,0.004446382,0.056727876,0.045,3.109,0,0,0.058,0.072678198
Latvia,2009,0.003588088,0.052026106,0.048,3.457,0,0,0.048,0.066223311
Latvia,2010,0.004580359,0.06204292,0.066,3.52,0,0,0.049,0.074662276
Latvia,2011,0.004647348,0.054649558,0.12,2.887,0,0.0002,0.071,0.068537075
Latvia,2012,0.003713692,0.051378761,0.288,3.7,0,0.0002,0.108,0.068437326
Latvia,2013,0.003135913,0.05062365,0.502,2.912,0,0.0002,0.119,0.06917234
Latvia,2014,0.002500357,0.04549545,0.669,1.994,0,0.0002,0.101,0.069556287
Latvia,2015,0.001935976,0.0458766,0.769,1.868,0,0.0002,0.147,0.073012342
Latvia,2016,0.001716588,0.04750515,0.823,2.529,0,0.000382,0.13,0.075305272
Latvia,2017,0.00167472,0.04306995,0.93064,4.38062,0,0.00044,0.15,0.076920537
Latvia,2018,0.002009664,0.04937625,0.943715,2.431569,0,0.001273,0.122038,0.071367087
Latvia,2019,0.003056364,0.04722795,0.976994623,2.107762044,0,0,0.154581468,0.078154543
Lithuania,1985,0.034047727,0.146850832,0,0.3933266,9.479613,0,0,0.368574951
Lithuania,1986,0.039626052,0.147162452,0,0.3844878,9.8817784,0,0,0.308400084
Lithuania,1987,0.039007076,0.153706468,0,0.3623908,9.1835132,0,0,0.338423622
Lithuania,1988,0.039323119,0.160250483,0,0.3844878,12.8118406,0,0,0.325410427
Lithuania,1989,0.036740506,0.170066507,0,0.3844878,16.6522992,0,0,0.333856957
Lithuania,1990,0.03337717,0.195891998,0,0.414,17.033,0,0,0.31912608
Lithuania,1991,0.037279267,0.202783471,0,0.338,17,0,0,0.351026842
Lithuania,1992,0.017471516,0.115848756,0,0.311,14.638,0,0,0.184479663
Lithuania,1993,0.01549116,0.062655462,0,0.393,12.26,0,0,0.16048195
Lithuania,1994,0.01286185,0.072486068,0,0.452,7.706,0,0,0.148794671
Lithuania,1995,0.010274407,0.084945985,0,0.373,11.822,0,0,0.134981344
Lithuania,1996,0.009441234,0.090815879,0,0.326,13.942,0,0,0.140088593
Lithuania,1997,0.007632536,0.083836483,0,0.295,12.024,0,0,0.138764313
Lithuania,1998,0.006657012,0.073432285,0,0.417,13.554,0,0,0.159183853
Lithuania,1999,0.005681488,0.075902497,0,0.414,9.862,0,0,0.131060678
Lithuania,2000,0.003864416,0.086428112,0,0.3393,8.419,0,0,0.101018775
Lithuania,2001,0.003508538,0.089878036,0.002,0.3255,11.362,0,0,0.116315723
Lithuania,2002,0.005656367,0.090870307,0.004,0.3532,14.142,0,0,0.107683653
Lithuania,2003,0.007305966,0.098569832,0.007,0.3251,15.484,0,0,0.103124958
Lithuania,2004,0.007063132,0.098322811,0.006,0.4205,15.1016,0,0.0012,0.110513439
Lithuania,2005,0.007737206,0.103702849,0.007,0.4507,10.3376,0,0.0018,0.117952786
Lithuania,2006,0.010508868,0.102765006,0.025,0.3971,8.6512,0,0.0137,0.11866828
Lithuania,2007,0.010446066,0.121086443,0.054,0.4206,9.8329,0,0.1061,0.116862453
Lithuania,2008,0.008863456,0.108689328,0.069,0.4019,9.8937,0,0.1311,0.127222586
Lithuania,2009,0.007046384,0.091339229,0.102,0.4243,10.8526,0,0.1577,0.10906446
Lithuania,2010,0.008666676,0.104335056,0.147,0.54,0,0,0.224,0.112402061
Lithuania,2011,0.01003576,0.113830718,0.157,0.4799,0,0.0001,0.475,0.10865242
Lithuania,2012,0.009784552,0.11114698,0.218,0.4223,0,0.0023,0.5401,0.111301892
Lithuania,2013,0.011258305,0.090619099,0.357,0.5212,0,0.0448,0.6027,0.108162057
Lithuania,2014,0.00952497,0.086461607,0.3998,0.3982,0,0.073,0.6391,0.105984497
Lithuania,2015,0.007636723,0.08653554,0.4465,0.3496,0,0.0733,0.8103,0.115867893
Lithuania,2016,0.007737206,0.07710714,0.4323,0.4539,0,0.0665,1.1359,0.125987709
Lithuania,2017,0.008294051,0.080239896,0.5036,0.6024,0,0.0665,1.3638,0.131038159
Lithuania,2018,0.008850895,0.080592732,0.47,0.45,0,0.08,1.145,0.138236285
Lithuania,2019,0.008532437,0.077657616,0.544,0.346,0,0.09,1.459,0.138040755
Luxembourg,1965,0.114178223,0,0,0.086412,0,0,0,0.035396509
Luxembourg,1966,0.103095763,0,0,0.077759,0,0,0,0.040282462
Luxembourg,1967,0.096602036,0,0,0.087757,0,0,0,0.044488958
Luxembourg,1968,0.103543751,0,0,0.089632,0,0,0,0.049109884
Luxembourg,1969,0.109999796,0.0001053,0,0.077997,0,0,0,0.054376347
Luxembourg,1970,0.112788205,0.000262622,0,0.086214,0,0,0,0.057683847
Luxembourg,1971,0.103941497,0.000527537,0,0.04873,0,0,0,0.060052555
Luxembourg,1972,0.102296084,0.004220294,0,0.057462,0,0,0,0.06306088
Luxembourg,1973,0.101362428,0.008440589,0,0.050733,0,0,0,0.070073803
Luxembourg,1974,0.108061308,0.011342041,0,0.074939,0,0,0,0.063017053
Luxembourg,1975,0.082170137,0.01313109,0,0.064745,0,0,0,0.056203595
Luxembourg,1976,0.076099277,0.015034799,0,0.040794,0,0,0,0.060865985
Luxembourg,1977,0.065590409,0.015826104,0.013,0.078625,0,0,0,0.059876398
Luxembourg,1978,0.069345968,0.017408714,0.015,0.074805,0,0,0,0.060299883
Luxembourg,1979,0.077007812,0.01820002,0.016,0.081656,0,0,0,0.055890781
Luxembourg,1980,0.076392353,0.01601993,0.015,0.086242,0,0,0,0.046757626
Luxembourg,1981,0.06144129,0.012397115,0.018,0.092202,0,0,0,0.044934756
Luxembourg,1982,0.056580415,0.010286968,0.018,0.08187,0,0,0,0.04444752
Luxembourg,1983,0.051920507,0.009759431,0.017,0.080733,0,0,0,0.042330845
Luxembourg,1984,0.059109242,0.010550736,0.019,0.085908,0,0,0,0.042405673
Luxembourg,1985,0.058669628,0.011555359,0.018,0.069611,0,0,0,0.04506434
Luxembourg,1986,0.05213822,0.011292737,0.017,0.086091,0,0,0,0.049088054
Luxembourg,1987,0.03756397,0.012868468,0.022,0.100081,0,0,0,0.055642459
Luxembourg,1988,0.038305033,0.013393712,0.023,0.09197,0,0,0,0.057116731
Luxembourg,1989,0.047453191,0.015232064,0.019,0.070064,0,0,0,0.062771704
Luxembourg,1990,0.046071547,0.017933317,0.012505,0.07,0,0,0,0.068850784
Luxembourg,1991,0.043823236,0.018646148,0.013976,0.084,0,0,0,0.080219266
Luxembourg,1992,0.041281848,0.019434013,0.01177,0.07,0,0,0,0.082557899
Luxembourg,1993,0.042655118,0.020184361,0.014712,0.067,0,0,0,0.082326097
Luxembourg,1994,0.036781038,0.020334431,0.01508,0.086,0,0,0,0.082232786
Luxembourg,1995,0.020686979,0.023237685,0.019493,0.088,0,0,0,0.077079121
Luxembourg,1996,0.019493741,0.025491947,0.015448,0.06,0,0,0,0.079835488
Luxembourg,1997,0.012367807,0.026121115,0.016919,0.083,0,0,0.003,0.083372059
Luxembourg,1998,0.004115624,0.026375108,0.017068,0.115,0,0,0.011,0.086727705
Luxembourg,1999,0.004161679,0.027358063,0.01885,0.085,0,0,0.018,0.092661932
Luxembourg,2000,0.00459292,0.028107906,0.022352,0.123504,0,4.00E-05,0.024743,0.099398888
Luxembourg,2001,0.004957171,0.0312462,0.025873,0.118032,0,4.60E-05,0.02374,0.105519518
Luxembourg,2002,0.003085672,0.0446661,0.027015,0.099731,0,5.90E-05,0.024479,0.10752772
Luxembourg,2003,0.002369729,0.0452142,0.034151,0.07942,0,0.001399,0.026168,0.115440662
Luxembourg,2004,0.003328506,0.0500688,0.042575,0.104058,0,0.009199,0.039399,0.130936986
Luxembourg,2005,0.003248957,0.049248165,0.046163,0.092939,0,0.017698,0.052251,0.13448397
Luxembourg,2006,0.003876977,0.051513517,0.055216,0.111312,0,0.021114,0.057986,0.127880388
Luxembourg,2007,0.003282451,0.048083522,0.062667,0.116702,0,0.020901,0.064286,0.124470114
Luxembourg,2008,0.003135913,0.04577103,0.069648,0.132114,0,0.020031,0.060589,0.125457519
Luxembourg,2009,0.002800969,0.046576577,0.078185,0.105839,0,0.020316,0.063472,0.117450168
Luxembourg,2010,0.002805156,0.050098694,0.08414,0.107661,0,0.021148,0.055083,0.123001961
Luxembourg,2011,0.002445091,0.043218993,0.092979,0.063,0,0.025744,0.06405,0.125602376
Luxembourg,2012,0.002248312,0.044005398,0.094011,0.098302,0,0.038277,0.077466,0.12120017
Luxembourg,2013,0.002005477,0.037258454,0.094211,0.119195,0,0.073738,0.083027,0.119187594
Luxembourg,2014,0.002235416,0.035301256,0.115225,0.107788,0,0.094741,0.079876,0.114888151
Luxembourg,2015,0.002057226,0.032193861,0.125964,0.099253,0,0.103721,0.101848,0.112892797
Luxembourg,2016,0.002193213,0.029689266,0.140018,0.115411,0,0.100288,0.101486,0.112751497
Luxembourg,2017,0.001897918,0.029020115,0.17138,0.085649,0,0.108463,0.234823,0.117968478
Luxembourg,2018,0.001763941,0.028622278,0.217402,0.092778,0,0.119725,0.254575,0.124808162
Luxembourg,2019,0.002339048,0.028637577,0.28105561,0.10613155,0,0.120509625,0.266779167,0.127013741
Macedonia,1990,0.055680337,0,0,0.491,0,0,0,0.045867337
Macedonia,1991,0.055920952,0,0,0.848,0,0,0,0.041062681
Macedonia,1992,0.055592958,0,0,0.848,0,0,0,0.044232955
Macedonia,1993,0.055869078,0,0,0.522,0,0,0,0.047580244
Macedonia,1994,0.058034616,0,0,0.695,0,0,0,0.036957524
Macedonia,1995,0.059858177,0,0,0.801,0,0,0,0.034759137
Macedonia,1996,0.057915418,0,0,0.85,0,0,0,0.05284534
Macedonia,1997,0.054168609,0,0,0.9,0,0,0,0.04429978
Macedonia,1998,0.070038926,0.0006894,0,1.083,0,0,0,0.039869325
Macedonia,1999,0.061080807,0.00127539,0,1.389,0,0,0,0.039871944
Macedonia,2000,0.055961983,0.0020682,0,1.17,0,0,0,0.040566757
Macedonia,2001,0.061876759,0.0027576,0,0.626,0,0,0,0.033233481
Macedonia,2002,0.053793304,0.00282654,0,0.757,0,0,0,0.03752713
Macedonia,2003,0.061939645,0.00251631,0,1.374,0,0,0,0.036311051
Macedonia,2004,0.058860546,0.002448,0,1.482,0,0,0,0.036994733
Macedonia,2005,0.06107775,0.002617252,0,1.492,0,0,0,0.038093664
Macedonia,2006,0.059352747,0.002802895,0,1.65,0,0,0,0.04006424
Macedonia,2007,0.060903705,0.003576365,0,1.01,0,0,0,0.043464942
Macedonia,2008,0.062416354,0.004066388,0,0.84,0,0,0,0.039198722
Macedonia,2009,0.055980112,0.002694248,0,1.27,0,0,0,0.041014772
Macedonia,2010,0.054206165,0.003990732,0,2.431,0,2.60E-05,0,0.039500295
Macedonia,2011,0.061907658,0.004617077,0,1.433,0,0.001173,0,0.040927531
Macedonia,2012,0.058273013,0.004791039,0,1.041,0,0.002836,0,0.039556025
Macedonia,2013,0.048745321,0.005423748,0,1.583967,0,0.009051,0,0.03860653
Macedonia,2014,0.045103643,0.004653,0,1.206651,0,0.014382,0.070633,0.038304703
Macedonia,2015,0.040667477,0.004687039,0.020219,1.865193,0,0.0226,0.120767,0.041066819
Macedonia,2016,0.036677792,0.007370401,0.036033,1.897345,0,0.0237,0.109483,0.046090114
Macedonia,2017,0.040089206,0.009478078,0.051551,1.110279,0,0.023751,0.11048,0.043866118
Macedonia,2018,0.036220135,0.008741997,0.05405,1.791368,0,0.022788,0.097338,0.0419998
Macedonia,2019,0.044203077,0.010178656,0.055103,1.163674,0,0.023227,0.101806,0.045513618
Malaysia,1965,0.00062802,0,0,0.587,0,0,0,0.097625854
Malaysia,1966,0.00083736,0,0,0.692,0,0,0,0.113742811
Malaysia,1967,0.000502416,0,0,0.725,0,0,0,0.115072147
Malaysia,1968,0.000502416,0,0,0.804,0,0,0,0.116655122
Malaysia,1969,0.00062802,0,0,1.014,0,0,0,0.120368978
Malaysia,1970,0.000669888,0.000293076,0,1.202,0,0,0,0.132810653
Malaysia,1971,0.001716588,0.002983483,0,1.046,0,0,0,0.145451983
Malaysia,1972,0.004354272,0.004177815,0,1.154,0,0,0,0.161607676
Malaysia,1973,0.004144932,0.004177815,0,1.108,0,0,0,0.175925478
Malaysia,1974,0.004144932,0.008709305,0,1.006,0,0,0,0.175306646
Malaysia,1975,0.000376812,0.010498499,0,1.005,0,0,0,0.184933439
Malaysia,1976,0.00041868,0.012498307,0,0.948,0,0,0,0.20630045
Malaysia,1977,0.000460548,0.011436274,0,0.769,0,0,0,0.234528965
Malaysia,1978,0.001004832,0.084615228,0,0.903950617,0,0,0,0.253989203
Malaysia,1979,0.001423512,0.10529802,0,1.10352413,0,0,0,0.308505262
Malaysia,1980,0.0020934,0.093658716,0,1.408754209,0,0,0,0.348822747
Malaysia,1981,0.003893724,0.078753708,0,1.561369248,0,0,0,0.372156249
Malaysia,1982,0.00355878,0.099143424,0,1.502671156,0,0,0,0.389352006
Malaysia,1983,0.009252828,0.138959892,0,1.749203143,0,0,0,0.416902567
Malaysia,1984,0.010006452,0.172161216,0,3.451447811,0,0,0,0.409699559
Malaysia,1985,0.013355892,0.166257828,0,3.768417508,0,0,0,0.408988442
Malaysia,1986,0.009922716,0.257990616,0,4.120606061,0,0,0,0.393035067
Malaysia,1987,0.013690836,0.257362596,0,4.965858586,0,0,0,0.403446138
Malaysia,1988,0.01088568,0.262554228,0,5.728933782,0,0,0,0.437905891
Malaysia,1989,0.050115996,0.300654108,0,5.294567901,0,0,0,0.45460469
Malaysia,1990,0.05547984,0.284744268,0,4.026689113,0,0,0,0.546042075
Malaysia,1991,0.06535408,0.423369216,0,4.449315376,0,0,0,0.588734159
Malaysia,1992,0.0686176,0.460087452,0,4.286,0,0,0,0.641289965
Malaysia,1993,0.05736264,0.451839456,0,4.853,0,0,0,0.707165022
Malaysia,1994,0.06372232,0.469172808,0,6.483,0,0,0,0.783032655
Malaysia,1995,0.06983096,0.487301652,0,6.218,0,0,0,0.819913428
Malaysia,1996,0.07016568,0.586612548,0,5.184,0,0,0,0.89808321
Malaysia,1997,0.06786448,0.728251992,0,4.173,0,0,0,1.031621321
Malaysia,1998,0.07242504,0.7358301,0,4.457,0,0,0,0.885223709
Malaysia,1999,0.0811696,0.837527472,0,7.552,0,0,0,0.973543549
Malaysia,2000,0.10401424,1.035144432,0.570903,6.994,0,0,0,0.980405865
Malaysia,2001,0.12430664,0.997546968,0.574094,6.066,0,0,0,1.022659234
Malaysia,2002,0.15238128,1.011195936,0.4044,5.415,0,0,0,1.143045553
Malaysia,2003,0.22242144,1.089572832,0.4165,5.09,0,0,0,1.205036099
Malaysia,2004,0.27748288,1.176993216,0.57636,5.573,0,0,0,1.226324211
Malaysia,2005,0.28823576,1.34542818,0.5925,6.007,0,0,0,1.226389179
Malaysia,2006,0.30534832,1.399102956,0.623964,6.323,0,0,0,1.266704403
Malaysia,2007,0.37015848,1.454452452,0.759773,5.957,0,0,0,1.350719605
Malaysia,2008,0.40927888,1.567789128,0.796761,7.807,0,0,0,1.295527591
Malaysia,2009,0.44446632,1.440803484,1.393368,6.89,0,0,0,1.287823652
Malaysia,2010,0.61826968,1.368832392,1.2629545,6.361,0,0,0,1.291923053
Malaysia,2011,0.61806048,1.379424996,1.5375349,8.056,0,0,0,1.381207106
Malaysia,2012,0.66450288,1.512565236,1.5016624,9.251,0,0.007,0,1.44634248
Malaysia,2013,0.63040328,1.604423628,1.10359,11.7987,0,0.141,0,1.537984792
Malaysia,2014,0.64253688,1.609531524,0.693,13.388,0,0.227,0,1.544196102
Malaysia,2015,0.72826704,1.6862337,0.751,13.924,0,0.273,0,1.429189026
Malaysia,2016,0.78424896,1.619747316,0.76,20.024,0,0.31,0,1.597013797
Malaysia,2017,0.86905864,1.621589508,0.765,26.846,0,0.33,0,1.514754164
Malaysia,2018,0.927297469,1.477316994,0.819774223,26.47095469,0,0.482348031,0,1.538479371
Malaysia,2019,0.897672969,1.522376641,0.889748194,27.04540764,0,0.793705771,0,1.569656426
Mexico,1965,0.02888,0.29032879,0,8.863,0,0,0,0.642413923
Mexico,1966,0.030805,0.306408306,0,10.118,0,0,0,0.673178278
Mexico,1967,0.037798,0.263507429,0,11.017,0,0,0,0.720994839
Mexico,1968,0.039623,0.282931513,0,12.642,0,0,0,0.78402204
Mexico,1969,0.040165,0.35089392,0,13.406,0,0,0,0.828570415
Mexico,1970,0.045045,0.358830061,0,15.005,0,0,0,0.89090901
Mexico,1971,0.056551,0.372940231,0,14.572,0,0,0,0.94477238
Mexico,1972,0.062502,0.398806816,0,15.531,0,0,0,1.063847141
Mexico,1973,0.067005,0.441885384,0.161,16.371,0,0,0,1.138484147
Mexico,1974,0.074025,0.464929309,0.463,16.708,0,0,0,1.28610789
Mexico,1975,0.085026,0.473005228,0.518,15.182,0,0,0,1.419159931
Mexico,1976,0.06525,0.463877738,0.579,17.255,0,0,0,1.563250798
Mexico,1977,0.093852,0.489594946,0.592,19.193,0,0,0,1.613531315
Mexico,1978,0.097853,0.615811124,0.598,16.217,0,0,0,1.816629987
Mexico,1979,0.096131,0.747556756,1.019,18.008,0,0,0,1.949552318
Mexico,1980,0.097337,0.802861697,0.915,16.91,0,0,0,2.173209813
Mexico,1981,0.086036,0.870449662,0.964,24.618,0,0,0,2.379097972
Mexico,1982,0.103036,0.9358432,1.296,22.924,0,0,0,2.463383975
Mexico,1983,0.117303,0.965512987,1.353,20.733,0,0,0,2.400183858
Mexico,1984,0.117637,0.966902014,1.424,23.603,0,0,0,2.540631377
Mexico,1985,0.127518,0.991002631,1.641,28.42729167,0,0,0,2.645929386
Mexico,1986,0.140607,0.881717928,3.394,21.2975,0,0,0,2.678717626
Mexico,1987,0.135982,0.897275649,4.418,19.28519444,0,0,0,2.809155724
Mexico,1988,0.128702,0.912946231,4.633,21.83611111,0,0,0,2.80224974
Mexico,1989,0.142464,0.892671252,4.675,25.35419444,0.372,0,0,2.998795878
Mexico,1990,0.141268,0.965430645,5.124,24.48094444,2.937,0.001,0.001,3.132003446
Mexico,1991,0.136638,1.01650014,5.832512475,22.62526389,4.242,0.002,0.001,3.26125353
Mexico,1992,0.138177,1.016621472,6.365522981,26.81369444,3.919,0.003,0.001,3.297676369
Mexico,1993,0.155853,1.019754307,6.49976067,26.65493056,4.931,0.004,0.001,3.29154022
Mexico,1994,0.188346,1.083708025,6.2185254,20.27131944,4.239,0.005,0.005,3.547729351
Mexico,1995,0.209731,1.104848427,6.414443481,27.59866667,8.443,0.005,0.007,3.306927522
Mexico,1996,0.240479,1.12601857,6.184555154,31.33627778,7.878,0.006,0.006,3.384526873
Mexico,1997,0.240711,1.131746231,5.883246225,26.36209722,10.456,0.006,0.012,3.494863996
Mexico,1998,0.246052,1.205244095,6.138586032,24.59294444,9.265,0.007,0.015,3.678866962
Mexico,1999,0.250371,1.216471466,6.060001313,32.71232,10.002,0.007,0.017,3.645154555
Mexico,2000,0.274273,1.292878933,6.358645108,33.07488,8.221,0.007,0.019,3.817484526
Mexico,2001,0.301224899,1.302858872,6.247497045,28.43533,8.726,0.008,0.018,3.754114304
Mexico,2002,0.504380882,1.478477679,6.071060368,24.86159,9.74662112,0.008,0.021,3.59001423
Mexico,2003,0.371946142,1.602338569,6.949712539,19.852205,10.50150777,0.008,0.019,3.684249379
Mexico,2004,0.380590926,1.728789135,7.261834336,25.17639361,9.193935356,0.009,0.02,3.833957793
Mexico,2005,0.480346286,1.897644081,8.13751914,27.70944556,10.80490604,0.009,0.019,3.926825295
Mexico,2006,0.515513829,2.098378209,7.48738685,30.44647472,10.86624109,0.01,0.045,3.88671392
Mexico,2007,0.473701501,2.053489675,8.249912841,27.33967417,10.42072502,0.009,0.248,4.037532145
Mexico,2008,0.423163079,2.159876822,7.896158096,39.22390917,9.80397628,0.019,0.255,4.027655405
Mexico,2009,0.431087216,2.34607684,7.547069263,26.72200556,10.5010789,0.027,0.596352778,3.891221064
Mexico,2010,0.533227517,2.377603441,7.446049653,37.15799056,5.879240639,0.031,1.239111111,3.908111548
Mexico,2011,0.616777342,2.54910567,7.366924462,36.27041917,10.08919503,0.041,1.648321389,3.973257792
Mexico,2012,0.537357637,2.651535732,6.760935214,31.91068806,8.769598816,0.069,3.688310278,4.037397559
Mexico,2013,0.533615796,2.800622389,7.322260778,28.02132194,11.79986961,0.106,4.184543889,3.925492646
Mexico,2014,0.532579861,2.838544108,7.136634289,38.89276889,9.677208057,0.221,6.426196667,3.747803129
Mexico,2015,0.531541631,2.908184984,7.441052465,30.89154056,11.57713787,0.246,8.745094722,3.704738429
Mexico,2016,0.520679917,2.989081322,7.32844,30.69735306,10.56717425,0.252276111,10.37809472,3.731627938
Mexico,2017,0.636310043,3.097207128,7.730509998,31.84765583,10.88286175,1.186506111,10.61978167,3.593102109
Mexico,2018,0.567163673,3.152677458,6.994908277,32.48555556,13.64979357,3.18,13.08861111,3.484227552
Mexico,2019,0.50751622,3.264027225,7.751056654,23.79043502,11.25121131,12.43931414,17.59845041,3.291532486
Morocco,1965,0.0076092,0.00175077,0,1.213,0,0,0,0.041565474
Morocco,1966,0.011667,0.00175077,0,1.054,0,0,0,0.059447389
Morocco,1967,0.0116178,0.00175077,0,0.932,0,0,0,0.065311801
Morocco,1968,0.0104406,0.00175077,0,1.058,0,0,0,0.07167292
Morocco,1969,0.0104334,0.00175077,0,1.368,0,0,0,0.077584267
